paragraph_id,paragraph_sequence,date_set_or_published,date_sent,issue_id,number_as_printed,post,first_city,first_city_id,first_is_location,second_city,second_city_id,second_is_location,lines_count,domestic_or_foreign,category_primary,category_secondary,notes
11153,22,1649-05-02,NA,403,NA,NA,Dublin,48,y,Thurles,24,y,80,Foreign,Diplomacy/Politics,NA,NA
11154,23,1649-05-02,NA,403,NA,NA,Dublin,48,y,NA,NA,NA,45,Foreign,War & Conflict,NA,NA
11233,27,1649-05-07,NA,409,NA,NA,Dublin,48,y,NA,NA,NA,6,Foreign,War & Conflict,NA,"A gentleman from Dublin', informal network"
11243,7,1649-05-02,NA,410,NA,NA,Dublin,48,y,NA,NA,NA,3,Foreign,War & Conflict,NA,Rumour
11291,11,1649-05-07,1649-05-03,414,NA,NA,Dublin,48,y,NA,NA,NA,11,Foreign,War & Conflict,NA,NA
11313,9,1649-05-08,1649-05-03,415,NA,NA,Dublin,48,y,NA,NA,NA,35,Foreign,War & Conflict,NA,NA
11342,9,1649-05-10,1649-05-02,418,NA,NA,Dublin,48,y,NA,NA,NA,28,Foreign,War & Conflict,NA,NA
11351,2,1649-05-07,1649-05-03,420,NA,NA,Dublin,48,y,NA,NA,NA,30,Foreign,War & Conflict,NA,NA
11371,7,1649-05-08,1649-05-03,421,NA,NA,Dublin,48,y,NA,NA,NA,11,Foreign,Economics and Trade,NA,NA
11372,8,1649-05-08,NA,421,NA,NA,Dublin,48,y,Trim,37,y,72,Foreign,War & Conflict,NA,NA
11373,9,1649-05-08,NA,421,NA,NA,Dublin,48,y,Carlow,33,y,6,Foreign,War & Conflict,NA,NA
11374,10,1649-05-08,NA,421,NA,NA,Dublin,48,y,"Talbotstown, Wicklow",50,y,5,Foreign,War & Conflict,NA,NA
11405,3,1649-05-08,1649-05-03,425,NA,NA,Dublin,48,y,NA,NA,NA,7,Foreign,War & Conflict,NA,NA
11636,38,1649-05-19,1649-05-15,440,NA,NA,Dublin,48,y,NA,NA,NA,7,Foreign,War & Conflict,NA,NA
11653,13,1649-05-21,NA,442,NA,NA,Dublin,48,y,NA,NA,NA,6,Foreign,War & Conflict,NA,NA
11764,14,1649-05-23,NA,448,NA,NA,Dublin,48,y,NA,NA,NA,5,Foreign,War & Conflict,NA,NA
11787,17,1649-05-22,1649-05-13,449,NA,NA,Dublin,48,y,NA,NA,NA,6,Foreign,War & Conflict,NA,NA
11788,18,1649-05-22,1649-05-13,449,NA,NA,Dublin,48,y,Kildare,35,y,3,Foreign,War & Conflict,NA,NA
11795,25,1649-05-22,NA,449,NA,NA,Dublin,48,y,Carlow,33,y,12,Foreign,War & Conflict,NA,NA
11796,26,1649-05-22,NA,449,NA,NA,Dublin,48,y,Derry,30,y,3,Foreign,War & Conflict,NA,NA
11808,9,1649-05-22,1649-05-13,450,NA,NA,Dublin,48,y,Carlow,33,y,13,Domestic,War & Conflict,NA,NA
11810,11,1649-05-22,1649-05-14,450,NA,NA,Dublin,48,y,NA,NA,NA,6,Domestic,Diplomacy/Politics,NA,NA
11811,12,1649-05-22,NA,450,NA,NA,Dublin,48,y,Kildare,35,y,6,Domestic,Diplomacy/Politics,NA,NA
11824,7,1649-05-21,1649-05-14,451,NA,NA,Dublin,48,y,Drogheda,42,y,8,Foreign,War & Conflict,NA,NA
11843,12,1649-05-22,1649-05-16,452,NA,NA,Dublin,48,y,NA,NA,NA,8,Foreign,War & Conflict,NA,NA
11844,13,1649-05-22,NA,452,NA,NA,Dublin,48,y,Carlow,33,y,15,Foreign,War & Conflict,NA,NA
11863,9,1649-05-21,NA,453,NA,NA,Dublin,48,y,NA,NA,NA,5,Foreign,War & Conflict,NA,NA
11871,7,1649-05-21,NA,454,NA,NA,Dublin,48,y,NA,NA,NA,20,Foreign,War & Conflict,NA,NA
11875,2,1649-05-22,NA,455,NA,NA,Dublin,48,y,NA,NA,NA,30,Foreign,War & Conflict,NA,NA
11880,2,1649-05-22,1649-05-14,457,NA,NA,Dublin,48,y,NA,NA,NA,12,Foreign,War & Conflict,NA,NA
11881,3,1649-05-22,1649-05-14,457,NA,NA,Dublin,48,y,Kildare,35,y,6,Foreign,War & Conflict,NA,NA
11886,8,1649-05-22,NA,457,NA,NA,Dublin,48,y,Carlow,33,y,13,Foreign,War & Conflict,NA,NA
11984,3,1649-05-23,1649-05-14,462,NA,NA,Dublin,48,y,NA,NA,NA,6,Foreign,War & Conflict,NA,NA
12020,5,1649-05-26,NA,464,NA,NA,Dublin,48,y,NA,NA,NA,10,Foreign,War & Conflict,NA,NA
12025,10,1649-05-26,NA,464,NA,NA,Dublin,48,y,NA,NA,NA,2,Foreign,War & Conflict,NA,NA
12070,4,1649-05-25,NA,467,NA,NA,Dublin,48,y,NA,NA,NA,5,Foreign,War & Conflict,NA,NA
12292,18,1649-06-07,NA,482,NA,NA,Dublin,48,y,NA,NA,NA,5,Domestic,War & Conflict,NA,NA
12310,18,1649-06-08,NA,483,NA,NA,Dublin,48,y,NA,NA,NA,3,Foreign,War & Conflict,NA,NA
12356,17,1649-06-10,NA,485,NA,NA,Dublin,48,y,NA,NA,NA,10,Foreign,Diplomacy/Politics,NA,NA
12370,8,1649-06-09,NA,488,NA,NA,Dublin,48,y,NA,NA,NA,10,Domestic,Diplomacy/Politics,NA,NA
12411,4,1649-06-06,NA,491,NA,NA,Dublin,48,y,NA,NA,NA,4,Foreign,War & Conflict,NA,NA
12416,9,1649-06-08,NA,491,NA,NA,Dublin,48,y,NA,NA,NA,2,Foreign,War & Conflict,NA,NA
12461,19,1649-06-12,1649-06-06,493,NA,NA,Dublin,48,y,NA,NA,NA,18,Foreign,War & Conflict,NA,NA
12472,9,1649-06-13,1649-06-08,494,NA,NA,Dublin,48,y,NA,NA,NA,18,Foreign,War & Conflict,NA,NA
12485,9,1649-06-14,1649-06-06,495,NA,NA,Dublin,48,y,NA,NA,NA,18,Foreign,War & Conflict,NA,NA
12498,11,1649-06-12,1649-06-06,496,NA,NA,Dublin,48,y,NA,NA,NA,17,Foreign,War & Conflict,NA,NA
12512,25,1649-06-15,1649-06-05,496,NA,NA,Dublin,48,y,NA,NA,NA,7,Foreign,War & Conflict,NA,NA
12521,8,1649-06-15,1649-06-06,497,NA,NA,Dublin,48,y,NA,NA,NA,25,Foreign,War & Conflict,NA,NA
12554,13,1649-06-15,NA,500,NA,NA,Dublin,48,y,NA,NA,NA,8,Foreign,War & Conflict,NA,NA
12586,24,1649-06-15,NA,501,NA,NA,Dublin,48,y,NA,NA,NA,12,Foreign,War & Conflict,NA,NA
12599,2,1649-06-12,NA,503,NA,NA,Dublin,48,y,NA,NA,NA,20,Foreign,War & Conflict,NA,NA
12603,6,1649-06-15,1649-06-05,503,NA,NA,Dublin,48,y,NA,NA,NA,8,Foreign,War & Conflict,NA,NA
12619,9,1649-06-16,1649-06-06,504,NA,NA,Dublin,48,y,NA,NA,NA,8,Foreign,War & Conflict,NA,NA
12630,5,1649-06-14,NA,505,NA,NA,Dublin,48,y,NA,NA,NA,6,Foreign,War & Conflict,NA,NA
12634,9,1649-06-15,NA,505,NA,NA,Dublin,48,y,NA,NA,NA,7,Foreign,War & Conflict,NA,NA
12638,13,1649-06-17,NA,505,NA,NA,Dublin,48,y,NA,NA,NA,10,Foreign,War & Conflict,NA,NA
12682,2,1649-06-15,1649-06-11,507,NA,NA,Dublin,48,y,NA,NA,NA,8,Domestic,War & Conflict,NA,NA
12695,4,1649-06-16,NA,508,NA,NA,Dublin,48,y,NA,NA,NA,5,Foreign,Diplomacy/Politics,NA,NA
12697,6,1649-06-18,NA,508,NA,NA,Dublin,48,y,NA,NA,NA,7,Foreign,War & Conflict,NA,NA
12700,9,1649-06-19,1649-06-15,508,NA,NA,Dublin,48,y,NA,NA,NA,3,Foreign,War & Conflict,NA,NA
12733,24,1649-06-21,1649-06-14,509,NA,NA,Dublin,48,y,NA,NA,NA,8,Foreign,War & Conflict,NA,NA
12746,11,1649-06-22,1649-06-14,510,NA,NA,Dublin,48,y,NA,NA,NA,6,Foreign,War & Conflict,NA,NA
12766,18,1649-06-22,1649-06-14,511,NA,NA,Dublin,48,y,NA,NA,NA,8,Foreign,Diplomacy/Politics,NA,NA
12776,10,1649-06-21,NA,512,NA,NA,Dublin,48,y,NA,NA,NA,8,Foreign,War & Conflict,NA,NA
12834,8,1649-06-22,NA,515,NA,NA,Dublin,48,y,NA,NA,NA,3,Foreign,War & Conflict,NA,NA
12844,4,1649-06-22,1649-06-14,516,NA,NA,Dublin,48,y,NA,NA,NA,14,Foreign,War & Conflict,NA,NA
12874,17,1649-06-26,NA,517,NA,NA,Dublin Bay,NA,y,NA,NA,NA,5,Foreign,War & Conflict,NA,Letters from George Ayscue on board ship
12876,19,1649-06-27,1649-06-23,517,NA,NA,Dublin,48,y,NA,NA,NA,10,Foreign,War & Conflict,NA,NA
12886,3,1649-06-22,NA,518,NA,NA,Dublin,48,y,NA,NA,NA,7,Foreign,War & Conflict,NA,NA
12893,10,1649-06-26,1649-06-18,518,NA,NA,Dublin,48,y,NA,NA,NA,15,Foreign,War & Conflict,NA,NA
12907,13,1649-06-29,NA,519,NA,NA,Dublin,48,y,NA,NA,NA,12,Foreign,War & Conflict,NA,NA
12920,12,1649-06-27,NA,520,NA,NA,Dublin,48,y,NA,NA,NA,17,Foreign,War & Conflict,Ireland,NA
12940,32,1649-06-29,1649-06-20,520,NA,NA,Dublin,48,y,NA,NA,NA,12,Foreign,War & Conflict,NA,NA
12948,5,1649-06-27,1649-06-23,521,NA,NA,Dublin,48,y,NA,NA,NA,33,Foreign,War & Conflict,NA,Letters from 'bleeding dublin'
12957,3,1649-06-27,1649-06-23,522,NA,NA,Dublin,48,y,NA,NA,NA,8,Foreign,War & Conflict,NA,NA
12958,4,1649-06-27,NA,522,NA,NA,Dublin,48,y,NA,NA,NA,4,Foreign,War & Conflict,NA,Letters from Col Jones in Dublin bay
12966,12,1649-06-28,NA,522,NA,NA,Dublin,48,y,NA,NA,NA,22,Foreign,War & Conflict,NA,NA
12981,6,1649-06-29,1649-06-23,523,NA,NA,Dublin,48,y,NA,NA,NA,40,Foreign,War & Conflict,NA,"from a ""perfect Journall"" in Dublin"
12982,7,1649-06-29,NA,523,NA,NA,Dublin,48,y,NA,NA,NA,5,Foreign,Diplomacy/Politics,NA,NA
12986,11,1649-06-30,1649-06-24,523,NA,NA,Dublin,48,y,NA,NA,NA,15,Foreign,War & Conflict,NA,NA
12998,23,1649-07-03,1649-06-20,523,NA,NA,Dublin,48,y,NA,NA,NA,5,Foreign,War & Conflict,NA,NA
13004,3,1649-06-29,NA,524,NA,NA,Dublin,48,y,NA,NA,NA,14,Foreign,War & Conflict,Ireland,NA
13019,18,1649-07-03,NA,524,NA,NA,Dublin,48,y,NA,NA,NA,9,Foreign,War & Conflict,Ireland,NA
13030,6,1649-06-26,NA,525,NA,NA,Dublin Bay George Askue,NA,y,NA,NA,NA,5,Foreign,War & Conflict,NA,NA
13033,9,1649-06-27,1649-06-23,525,NA,NA,Dublin,48,y,NA,NA,NA,8,Foreign,War & Conflict,NA,NA
13034,10,1649-06-27,NA,525,NA,NA,"Dublin, Col Jones",NA,y,NA,NA,NA,5,Foreign,War & Conflict,NA,Included in letters from George Askue
13042,18,1649-06-29,NA,525,NA,NA,Dublin,48,y,NA,NA,NA,15,Foreign,War & Conflict,NA,NA
13079,6,1649-06-27,NA,529,NA,NA,Dublin,48,y,NA,NA,NA,81,Foreign,War & Conflict,NA,Long letter. KWI seems particularly interested in Ireland
13086,13,1649-07-02,NA,529,NA,NA,Dublin,48,y,NA,NA,NA,12,Foreign,Diplomacy/Politics,NA,NA
13098,12,1649-06-30,NA,530,NA,NA,Dublin,48,y,NA,NA,NA,6,Foreign,War & Conflict,NA,NA
13101,15,1649-06-30,1649-06-25,530,NA,NA,Dublin,48,y,NA,NA,NA,36,Foreign,War & Conflict,NA,NA
13110,3,1649-06-30,NA,531,NA,NA,Dublin,48,y,NA,NA,NA,4,Foreign,War & Conflict,NA,NA
13113,6,1649-07-02,NA,531,NA,NA,Dublin,48,y,NA,NA,NA,12,Foreign,War & Conflict,NA,"Old news, written by Charles Coot"
13120,13,1649-07-06,1649-06-29,531,NA,NA,Dublin,48,y,NA,NA,NA,12,Foreign,War & Conflict,Ireland,NA
13137,17,1649-07-06,1649-07-02,532,NA,NA,Dublin,48,y,NA,NA,NA,11,Foreign,War & Conflict,NA,NA
13140,20,1649-07-07,1649-07-02,532,NA,NA,Dublin,48,y,NA,NA,NA,16,Foreign,War & Conflict,Ireland,NA
13143,3,1649-07-02,NA,533,NA,NA,Dublin,48,y,NA,NA,NA,45,Foreign,War & Conflict,NA,Lots of various Irish news
13148,8,1649-07-03,1649-06-24,533,NA,NA,Dublin,48,y,NA,NA,NA,15,Foreign,War & Conflict,NA,NA
13164,4,1649-07-03,1649-06-25,534,NA,NA,Dublin,48,y,NA,NA,NA,11,Foreign,War & Conflict,NA,NA
13166,6,1649-07-04,NA,534,NA,NA,Dublin,48,y,NA,NA,NA,5,Foreign,War & Conflict,NA,NA
13222,2,1649-07-04,1649-07-01,537,NA,NA,Dublin,48,y,NA,NA,NA,12,Foreign,War & Conflict,NA,NA
13225,5,1649-07-05,1649-07-02,537,NA,NA,Dublin,48,y,NA,NA,NA,12,Foreign,War & Conflict,NA,NA
13238,2,1649-07-07,1649-06-21,538,NA,NA,Dublin,48,y,NA,NA,NA,31,Foreign,War & Conflict,NA,NA
13240,4,1649-07-07,NA,538,NA,NA,Dublin,48,y,NA,NA,NA,10,Foreign,War & Conflict,NA,NA
13254,4,1649-07-09,1649-06-25,539,NA,NA,Dublin Bay aboard ship,NA,y,NA,NA,NA,12,Foreign,War & Conflict,NA,NA
13255,5,1649-07-09,1649-06-24,539,NA,NA,Dublin Bay aboard ship,NA,y,NA,NA,NA,4,Foreign,War & Conflict,NA,NA
13264,6,1649-07-09,1649-06-25,540,NA,NA,Dublin Bay,NA,y,NA,NA,NA,13,Foreign,War & Conflict,NA,NA
13265,7,1649-07-10,1649-06-21,540,NA,NA,Dublin,48,y,NA,NA,NA,28,Domestic,Diplomacy/Politics,NA,NA
13343,14,1649-07-16,NA,544,NA,NA,Dublin,48,y,NA,NA,NA,3,Foreign,War & Conflict,NA,NA
13353,9,1649-07-14,NA,545,NA,NA,Dublin,48,y,NA,NA,NA,16,Foreign,War & Conflict,NA,NA
13358,14,1649-07-17,NA,545,NA,NA,Dublin,48,y,NA,NA,NA,14,Foreign,War & Conflict,NA,NA
13369,11,1649-07-17,NA,547,NA,NA,Dublin,48,y,NA,NA,NA,3,Foreign,War & Conflict,NA,NA
13377,19,1649-07-18,NA,547,NA,NA,Dublin,48,y,NA,NA,NA,8,Foreign,War & Conflict,NA,NA
13402,23,1649-07-17,NA,548,NA,NA,Dublin,48,y,NA,NA,NA,11,Foreign,War & Conflict,NA,NA
13418,3,1649-07-14,1649-07-05,549,NA,NA,Dublin,48,y,NA,NA,NA,14,Foreign,War & Conflict,NA,NA
13419,4,1649-07-14,NA,549,NA,NA,Dublin,48,y,Belfast,52,y,3,Foreign,War & Conflict,NA,NA
13439,7,1649-07-17,NA,550,NA,NA,Dublin,48,y,NA,NA,NA,15,Foreign,War & Conflict,NA,NA
13464,15,1649-07-20,NA,551,NA,NA,Dublin,48,y,NA,NA,NA,5,Foreign,Diplomacy/Politics,NA,NA
13476,10,1649-07-19,NA,552,NA,NA,Dublin,48,y,NA,NA,NA,9,Foreign,War & Conflict,NA,NA
13480,14,1649-07-21,NA,552,NA,NA,Dublin,48,y,NA,NA,NA,15,Foreign,Diplomacy/Politics,NA,NA
13573,14,1649-07-24,NA,557,NA,NA,Dublin,48,y,NA,NA,NA,7,Foreign,War & Conflict,NA,NA
13585,12,1649-07-25,1649-07-21,558,NA,NA,Dublin,48,y,NA,NA,NA,14,Foreign,War & Conflict,NA,NA
13595,7,1649-07-27,1649-07-16,559,NA,NA,Dublin,48,y,NA,NA,NA,17,Foreign,War & Conflict,NA,NA
13596,8,1649-07-27,NA,559,NA,NA,Dublin,48,y,NA,NA,NA,23,Foreign,War & Conflict,NA,NA
13611,8,1649-07-23,NA,560,NA,NA,Dublin,48,y,NA,NA,NA,20,Foreign,War & Conflict,NA,NA
13636,3,1649-07-23,NA,562,NA,NA,Dublin,48,y,NA,NA,NA,8,Foreign,War & Conflict,NA,NA
13655,22,1649-07-28,NA,562,NA,NA,Dublin,48,y,NA,NA,NA,6,Foreign,War & Conflict,NA,NA
13709,31,1649-07-28,1649-07-27,564,NA,NA,Dublin,48,y,NA,NA,NA,4,Foreign,War & Conflict,NA,NA
13715,4,1649-07-24,NA,565,NA,NA,Dublin,48,y,NA,NA,NA,19,Foreign,War & Conflict,NA,NA
13729,2,1649-07-25,NA,566,NA,NA,Dublin,48,y,NA,NA,NA,7,Foreign,War & Conflict,NA,NA
13730,3,1649-07-25,NA,566,NA,NA,Dublin,48,y,Dundalk,41,y,17,Foreign,War & Conflict,NA,NA
13731,4,1649-07-25,NA,566,NA,NA,Dublin,48,y,NA,NA,NA,15,Foreign,War & Conflict,NA,NA
13744,17,1649-08-04,NA,566,NA,NA,Dublin,48,y,NA,NA,NA,5,Foreign,War & Conflict,NA,NA
13745,18,1649-08-04,NA,566,NA,NA,Dublin,48,y,NA,NA,NA,4,Foreign,Economics and Trade,NA,NA
13757,11,1649-07-28,NA,567,NA,NA,Dublin,48,y,NA,NA,NA,7,Foreign,War & Conflict,NA,NA
13780,16,1649-08-02,NA,569,NA,NA,Dublin,48,y,NA,NA,NA,6,Foreign,War & Conflict,NA,NA
13798,15,1649-08-01,NA,570,NA,NA,Dublin,48,y,NA,NA,NA,30,Foreign,War & Conflict,NA,NA
13808,7,1649-07-30,NA,571,NA,NA,Dublin,48,y,NA,NA,NA,5,Foreign,Economics and Trade,NA,NA
13815,14,1649-08-03,NA,571,NA,NA,Dublin,48,y,NA,NA,NA,9,Foreign,War & Conflict,NA,NA
13816,15,1649-08-03,NA,571,NA,NA,Dublin,48,y,NA,NA,NA,10,Foreign,War & Conflict,NA,NA
13853,20,1649-08-04,1649-07-25,573,NA,NA,Dublin,48,y,NA,NA,NA,5,Foreign,War & Conflict,NA,NA
13863,9,1649-08-01,NA,574,NA,NA,Dublin,48,y,Drogheda,42,y,5,Foreign,War & Conflict,NA,NA
13864,10,1649-08-01,NA,574,NA,NA,Dublin,48,y,Dundalk,41,y,16,Foreign,War & Conflict,NA,NA
13865,11,1649-08-01,NA,574,NA,NA,Dublin,48,y,NA,NA,NA,13,Foreign,War & Conflict,NA,NA
13879,25,1649-08-04,1649-07-26,574,NA,NA,Dublin,48,y,NA,NA,NA,23,Foreign,War & Conflict,NA,NA
13884,3,1649-08-01,NA,575,NA,NA,Dublin,48,y,Drogheda,42,y,7,Foreign,War & Conflict,NA,NA
13885,4,1649-08-01,NA,575,NA,NA,Dublin,48,y,Dundalk,41,y,17,Foreign,War & Conflict,NA,NA
13886,5,1649-08-01,NA,575,NA,NA,Dublin,48,y,NA,NA,NA,15,Foreign,War & Conflict,NA,NA
13906,25,1649-08-07,NA,575,NA,NA,Dublin,48,y,NA,NA,NA,10,Foreign,War & Conflict,NA,NA
13907,26,1649-08-07,NA,575,NA,NA,Dublin,48,y,NA,NA,NA,4,Foreign,Economics and Trade,NA,NA
13922,13,1649-08-06,NA,576,NA,NA,Dublin,48,y,NA,NA,NA,15,Foreign,War & Conflict,NA,NA
13984,22,1649-08-06,1649-08-01,578,NA,NA,Dublin,48,y,NA,NA,NA,21,Foreign,War & Conflict,NA,NA
14022,16,1649-08-06,1649-08-05,580,NA,NA,Dublin,48,y,NA,NA,NA,15,Foreign,War & Conflict,NA,NA
14030,24,1649-08-08,NA,580,NA,NA,Dublin,48,y,Trim,37,y,15,Foreign,War & Conflict,NA,NA
14033,27,1649-08-09,1649-08-03,580,NA,NA,Dublin,48,y,NA,NA,NA,4,Foreign,Legal/Criminal,NA,NA
14043,7,1649-08-06,1649-08-01,581,NA,NA,Dublin,48,y,NA,NA,NA,11,Foreign,War & Conflict,NA,NA
14045,9,1649-08-07,1649-08-01,581,NA,NA,Dublin,48,y,NA,NA,NA,14,Foreign,War & Conflict,NA,NA
14088,3,1649-08-06,1649-08-05,583,NA,NA,Dublin,48,y,NA,NA,NA,15,Foreign,War & Conflict,NA,NA
14090,5,1649-08-06,NA,583,NA,NA,Dublin,48,y,NA,NA,NA,4,Foreign,War & Conflict,NA,NA
14097,12,1649-08-07,NA,583,NA,NA,Dublin,48,y,NA,NA,NA,15,Foreign,War & Conflict,NA,NA
14108,23,1649-08-11,1649-08-07,583,NA,NA,Dublin,48,y,NA,NA,NA,22,Foreign,War & Conflict,NA,NA
14109,24,1649-08-11,1649-08-07,583,NA,NA,Dublin,48,y,NA,NA,NA,10,Foreign,War & Conflict,NA,NA
14120,11,1649-08-11,1649-08-06,584,NA,NA,Dublin,48,y,NA,NA,NA,57,Foreign,War & Conflict,NA,NA
14121,12,1649-08-13,NA,584,NA,NA,Dublin,48,y,NA,NA,NA,7,Foreign,War & Conflict,NA,NA
14130,7,1649-08-10,NA,585,NA,NA,Dublin,48,y,NA,NA,NA,50,Foreign,War & Conflict,NA,NA
14156,24,1649-08-11,NA,586,NA,NA,Dublin,48,y,NA,NA,NA,65,Foreign,War & Conflict,NA,NA
14182,18,1649-08-14,NA,587,NA,NA,Dublin,48,y,NA,NA,NA,2,Foreign,War & Conflict,NA,NA
14190,8,1649-08-11,1649-08-07,588,NA,NA,Dublin,48,y,NA,NA,NA,24,Foreign,War & Conflict,NA,NA
14191,9,1649-08-11,1649-08-07,588,NA,NA,Dublin,48,y,NA,NA,NA,10,Foreign,War & Conflict,NA,NA
14199,17,1649-08-14,NA,588,NA,NA,Dublin,48,y,NA,NA,NA,7,Foreign,War & Conflict,NA,NA
14201,1,1649-08-10,NA,589,NA,NA,Dublin,48,y,NA,NA,NA,18,Foreign,War & Conflict,NA,NA
14210,10,1649-08-14,NA,589,NA,NA,Dublin,48,y,NA,NA,NA,10,Foreign,War & Conflict,NA,NA
14227,10,1649-08-14,NA,590,NA,NA,Dublin,48,y,NA,NA,NA,15,Foreign,War & Conflict,NA,NA
14229,12,1649-08-14,NA,590,NA,NA,Dublin,48,y,NA,NA,NA,25,Foreign,War & Conflict,NA,NA
14240,2,1649-08-11,1649-08-04,591,NA,NA,Dublin,48,y,NA,NA,NA,25,Foreign,War & Conflict,NA,NA
14241,3,1649-08-11,1649-08-05,591,NA,NA,Dublin,48,y,NA,NA,NA,56,Foreign,War & Conflict,NA,NA
14258,8,1649-08-15,NA,592,NA,NA,Dublin,48,y,NA,NA,NA,5,Foreign,War & Conflict,NA,NA
14298,4,1649-08-14,NA,594,NA,NA,Dublin,48,y,NA,NA,NA,9,Foreign,War & Conflict,NA,NA
14332,14,1649-08-20,NA,595,NA,NA,Dublin,48,y,NA,NA,NA,24,Foreign,War & Conflict,NA,NA
14334,1,1649-08-14,NA,596,NA,NA,Dublin,48,y,NA,NA,NA,35,Foreign,War & Conflict,NA,NA
14342,9,1649-08-21,NA,596,NA,NA,Dublin,48,y,NA,NA,NA,17,Domestic,Economics and Trade,NA,NA
14384,4,1649-08-15,NA,598,NA,NA,Dublin,48,y,NA,NA,NA,6,Foreign,War & Conflict,NA,NA
14409,10,1649-08-20,NA,599,NA,NA,Dublin,48,y,NA,NA,NA,9,Foreign,War & Conflict,NA,NA
14445,32,1649-08-23,NA,600,NA,NA,Dublin,48,y,NA,NA,NA,10,Foreign,War & Conflict,NA,NA
14454,9,1649-08-18,NA,601,NA,NA,Dublin,48,y,NA,NA,NA,9,Foreign,War & Conflict,NA,NA
14492,19,1649-08-23,NA,603,NA,NA,Dublin,48,y,NA,NA,NA,25,Foreign,War & Conflict,NA,NA
14529,20,1649-08-23,NA,605,NA,NA,Dublin,48,y,NA,NA,NA,25,Foreign,War & Conflict,NA,NA
14597,9,1649-08-23,NA,608,NA,NA,Dublin,48,y,NA,NA,NA,13,Foreign,Diplomacy/Politics,NA,NA
14620,10,1649-08-28,1649-08-23,609,NA,NA,Dublin,48,y,NA,NA,NA,9,Foreign,War & Conflict,NA,NA
14624,14,1649-08-28,1649-08-22,609,NA,NA,Dublin,48,y,Drogheda,42,y,15,Foreign,War & Conflict,NA,NA
14639,6,1649-08-27,1649-08-24,610,NA,NA,Dublin,48,y,NA,NA,NA,14,Foreign,War & Conflict,NA,NA
14651,18,1649-08-30,NA,610,NA,NA,Dublin,48,y,NA,NA,NA,15,Foreign,War & Conflict,NA,NA
14662,11,1649-08-30,NA,611,NA,NA,Dublin,48,y,NA,NA,NA,14,Foreign,War & Conflict,NA,NA
14664,13,1649-08-31,1649-08-26,611,NA,NA,Dublin,48,y,NA,NA,NA,17,Foreign,War & Conflict,NA,NA
14666,1,1649-08-27,NA,612,NA,NA,Dublin,48,y,NA,NA,NA,26,Foreign,War & Conflict,NA,NA
14676,11,1649-08-29,1649-08-23,612,NA,NA,Dublin,48,y,NA,NA,NA,30,Foreign,Diplomacy/Politics,NA,NA
14689,24,1649-08-30,1649-08-26,612,NA,NA,Dublin,48,y,NA,NA,NA,18,Foreign,Diplomacy/Politics,NA,NA
14703,10,1649-08-28,1649-08-24,613,NA,NA,Dublin,48,y,NA,NA,NA,15,Foreign,Diplomacy/Politics,NA,NA
14709,16,1649-08-30,NA,613,NA,NA,Dublin,48,y,NA,NA,NA,15,Foreign,War & Conflict,NA,NA
14711,18,1649-08-31,1649-08-26,613,NA,NA,Dublin,48,y,NA,NA,NA,26,Foreign,War & Conflict,NA,NA
14713,20,1649-09-01,NA,613,NA,NA,Dublin,48,y,NA,NA,NA,25,Foreign,Diplomacy/Politics,NA,NA
14724,10,1649-08-28,1649-08-23,614,NA,NA,Dublin,48,y,NA,NA,NA,12,Foreign,War & Conflict,NA,NA
14728,14,1649-08-28,1649-08-23,614,NA,NA,Dublin,48,y,NA,NA,NA,10,Foreign,War & Conflict,NA,NA
14733,19,1649-08-30,NA,614,NA,NA,Dublin,48,y,NA,NA,NA,8,Foreign,War & Conflict,NA,NA
14734,20,1649-08-30,NA,614,NA,NA,Dublin,48,y,NA,NA,NA,5,Foreign,War & Conflict,NA,NA
14738,24,1649-09-01,1649-08-27,614,NA,NA,Dublin,48,y,NA,NA,NA,23,Foreign,War & Conflict,NA,NA
14740,1,1649-08-31,1649-08-23,615,NA,NA,Dublin,48,y,NA,NA,NA,40,Foreign,War & Conflict,NA,NA
14799,29,1649-09-01,1649-08-23,616,NA,NA,Dublin,48,y,NA,NA,NA,25,Foreign,Diplomacy/Politics,NA,NA
14813,3,1649-08-29,1649-08-26,617,NA,NA,Dublin,48,y,NA,NA,NA,6,Foreign,War & Conflict,NA,NA
14814,4,1649-08-29,1649-08-23,617,NA,NA,Dublin,48,y,NA,NA,NA,25,Foreign,Diplomacy/Politics,NA,NA
14825,15,1649-09-03,1649-08-29,617,NA,NA,Dublin,48,y,Drogheda,42,y,14,Foreign,War & Conflict,NA,NA
14829,3,1649-08-30,NA,618,NA,NA,Dublin,48,y,NA,NA,NA,10,Foreign,War & Conflict,NA,NA
14833,7,1649-09-01,1649-08-27,618,NA,NA,Dublin,48,y,NA,NA,NA,25,Foreign,War & Conflict,NA,NA
14839,13,1649-09-03,NA,618,NA,NA,Dublin,48,y,Drogheda,42,y,3,Foreign,War & Conflict,NA,NA
14876,11,1649-09-05,NA,620,NA,NA,Dublin,48,y,NA,NA,NA,5,Domestic,War & Conflict,NA,NA
14884,19,1649-09-08,1649-09-04,620,NA,NA,Dublin,48,y,NA,NA,NA,9,Foreign,War & Conflict,NA,NA
14905,18,1649-09-07,NA,621,NA,NA,Dublin,48,y,NA,NA,NA,5,Foreign,War & Conflict,NA,NA
